batch_id,stage,replica_id,tp_size,start_time_ms,end_time_ms,batch_size,query_tokens,prefill_tokens,decode_count,compute_ms,communication_ms,iteration_overhead_ms,estimated_time_ms,kv_blocks_used,kv_blocks_total,kv_block_utilization,extrapolated
decode_r0_batch_430,decode,0,4,11119.12613333334,11143.773566666674,4,4,0,4,19.5117,1.8025,3.3333333333333335,24.647433333333332,150,22136,0.0067762920130104804,False
decode_r0_batch_431,decode,0,4,11143.773566666674,11168.431600000007,4,4,0,4,19.5226,1.8021,3.3333333333333335,24.658033333333332,150,22136,0.0067762920130104804,False
decode_r0_batch_432,decode,0,4,11168.431600000007,11193.08963333334,4,4,0,4,19.5226,1.8021,3.3333333333333335,24.658033333333332,150,22136,0.0067762920130104804,False
decode_r0_batch_433,decode,0,4,11193.08963333334,11217.758166666674,4,4,0,4,19.5334,1.8018,3.3333333333333335,24.668533333333333,150,22136,0.0067762920130104804,False
decode_r0_batch_434,decode,0,4,11217.758166666674,11242.426700000007,4,4,0,4,19.5334,1.8018,3.3333333333333335,24.668533333333333,150,22136,0.0067762920130104804,False
prefill_r0_batch_14,prefill,0,4,11239.537155104295,11395.367288437628,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_435,decode,0,4,11242.426700000007,11267.262333333341,3,3,0,3,19.5425,1.9597,3.3333333333333335,24.835633333333334,110,22136,0.004969280809541019,False
decode_r0_batch_436,decode,0,4,11267.262333333341,11292.101466666674,3,3,0,3,19.5462,1.9596,3.3333333333333335,24.839133333333333,110,22136,0.004969280809541019,False
decode_r0_batch_437,decode,0,4,11292.101466666674,11316.944000000007,3,3,0,3,19.5498,1.9594,3.3333333333333335,24.842533333333332,110,22136,0.004969280809541019,False
decode_r0_batch_438,decode,0,4,11316.944000000007,11341.79003333334,3,3,0,3,19.5535,1.9592,3.3333333333333335,24.84603333333333,110,22136,0.004969280809541019,False
decode_r0_batch_439,decode,0,4,11341.79003333334,11366.639566666674,3,3,0,3,19.5571,1.9591,3.3333333333333335,24.849533333333333,110,22136,0.004969280809541019,False
decode_r0_batch_440,decode,0,4,11366.639566666674,11391.492500000008,3,3,0,3,19.5607,1.9589,3.3333333333333335,24.852933333333333,110,22136,0.004969280809541019,False
decode_r0_batch_441,decode,0,4,11391.492500000008,11416.34893333334,3,3,0,3,19.5644,1.9587,3.3333333333333335,24.85643333333333,111,22136,0.005014456089627755,False
prefill_r0_batch_15,prefill,0,4,11395.367288437628,11551.197421770961,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,64,22136,0.0028912179255511385,False
decode_r0_batch_442,decode,0,4,11416.34893333334,11441.054366666673,3,3,0,3,19.4058,1.9663,3.3333333333333335,24.705433333333332,104,22136,0.0046982291290206,False
decode_r0_batch_443,decode,0,4,11441.054366666673,11465.763500000006,3,3,0,3,19.4098,1.9661,3.3333333333333335,24.709133333333334,105,22136,0.004743404409107336,False
decode_r0_batch_444,decode,0,4,11465.763500000006,11490.47643333334,3,3,0,3,19.4137,1.9659,3.3333333333333335,24.712933333333332,105,22136,0.004743404409107336,False
decode_r0_batch_445,decode,0,4,11490.47643333334,11515.193066666674,3,3,0,3,19.4176,1.9657,3.3333333333333335,24.71663333333333,105,22136,0.004743404409107336,False
decode_r0_batch_446,decode,0,4,11515.193066666674,11539.913400000007,3,3,0,3,19.4215,1.9655,3.3333333333333335,24.720333333333333,105,22136,0.004743404409107336,False
decode_r0_batch_447,decode,0,4,11539.913400000007,11564.63743333334,3,3,0,3,19.4254,1.9653,3.3333333333333335,24.72403333333333,105,22136,0.004743404409107336,False
decode_r0_batch_448,decode,0,4,11564.63743333334,11589.012566666674,4,4,0,4,19.2312,1.8106,3.3333333333333335,24.37513333333333,137,22136,0.006189013371882906,False
decode_r0_batch_449,decode,0,4,11589.012566666674,11613.393500000007,4,4,0,4,19.2372,1.8104,3.3333333333333335,24.38093333333333,138,22136,0.006234188651969642,False
decode_r0_batch_450,decode,0,4,11613.393500000007,11637.78023333334,4,4,0,4,19.2432,1.8102,3.3333333333333335,24.386733333333332,138,22136,0.006234188651969642,False
decode_r0_batch_451,decode,0,4,11637.78023333334,11662.172866666673,4,4,0,4,19.2492,1.8101,3.3333333333333335,24.392633333333333,138,22136,0.006234188651969642,False
decode_r0_batch_452,decode,0,4,11662.172866666673,11686.571300000007,4,4,0,4,19.2552,1.8099,3.3333333333333335,24.398433333333333,138,22136,0.006234188651969642,False
decode_r0_batch_453,decode,0,4,11686.571300000007,11710.97543333334,4,4,0,4,19.2611,1.8097,3.3333333333333335,24.40413333333333,138,22136,0.006234188651969642,False
decode_r0_batch_454,decode,0,4,11710.97543333334,11735.385366666673,4,4,0,4,19.2671,1.8095,3.3333333333333335,24.40993333333333,138,22136,0.006234188651969642,False
decode_r0_batch_455,decode,0,4,11735.385366666673,11759.801100000006,4,4,0,4,19.273,1.8094,3.3333333333333335,24.415733333333332,138,22136,0.006234188651969642,False
decode_r0_batch_456,decode,0,4,11759.801100000006,11784.222533333339,4,4,0,4,19.2789,1.8092,3.3333333333333335,24.421433333333333,138,22136,0.006234188651969642,False
decode_r0_batch_457,decode,0,4,11784.222533333339,11808.649666666672,4,4,0,4,19.2848,1.809,3.3333333333333335,24.427133333333334,139,22136,0.006279363932056379,False
decode_r0_batch_458,decode,0,4,11808.649666666672,11833.082600000005,4,4,0,4,19.2907,1.8089,3.3333333333333335,24.43293333333333,140,22136,0.006324539212143115,False
decode_r0_batch_459,decode,0,4,11833.082600000005,11857.521233333338,4,4,0,4,19.2966,1.8087,3.3333333333333335,24.438633333333332,141,22136,0.006369714492229852,False
decode_r0_batch_460,decode,0,4,11857.521233333338,11881.965566666671,4,4,0,4,19.3025,1.8085,3.3333333333333335,24.444333333333333,141,22136,0.006369714492229852,False
decode_r0_batch_461,decode,0,4,11881.965566666671,11906.415600000004,4,4,0,4,19.3083,1.8084,3.3333333333333335,24.450033333333334,141,22136,0.006369714492229852,False
decode_r0_batch_462,decode,0,4,11906.415600000004,11930.871233333337,4,4,0,4,19.3142,1.8082,3.3333333333333335,24.45563333333333,141,22136,0.006369714492229852,False
decode_r0_batch_463,decode,0,4,11930.871233333337,11955.33256666667,4,4,0,4,19.32,1.808,3.3333333333333335,24.461333333333332,141,22136,0.006369714492229852,False
decode_r0_batch_464,decode,0,4,11955.33256666667,11979.799600000002,4,4,0,4,19.3258,1.8078,3.3333333333333335,24.467033333333333,141,22136,0.006369714492229852,False
decode_r0_batch_465,decode,0,4,11979.799600000002,12004.272233333335,4,4,0,4,19.3316,1.8077,3.3333333333333335,24.47263333333333,142,22136,0.006414889772316588,False
decode_r0_batch_466,decode,0,4,12004.272233333335,12028.750466666668,4,4,0,4,19.3374,1.8075,3.3333333333333335,24.478233333333332,142,22136,0.006414889772316588,False
decode_r0_batch_467,decode,0,4,12028.750466666668,12053.234400000001,4,4,0,4,19.3432,1.8073,3.3333333333333335,24.483933333333333,142,22136,0.006414889772316588,False
decode_r0_batch_468,decode,0,4,12053.234400000001,12077.723933333335,4,4,0,4,19.349,1.8072,3.3333333333333335,24.48953333333333,142,22136,0.006414889772316588,False
decode_r0_batch_469,decode,0,4,12077.723933333335,12102.219066666668,4,4,0,4,19.3548,1.807,3.3333333333333335,24.49513333333333,142,22136,0.006414889772316588,False
decode_r0_batch_470,decode,0,4,12102.219066666668,12126.719800000003,4,4,0,4,19.3605,1.8068,3.3333333333333335,24.500733333333333,142,22136,0.006414889772316588,False
decode_r0_batch_471,decode,0,4,12126.719800000003,12151.226033333336,4,4,0,4,19.3663,1.8067,3.3333333333333335,24.50623333333333,142,22136,0.006414889772316588,False
decode_r0_batch_472,decode,0,4,12151.226033333336,12175.73786666667,4,4,0,4,19.372,1.8065,3.3333333333333335,24.511833333333332,142,22136,0.006414889772316588,False
decode_r0_batch_473,decode,0,4,12175.73786666667,12200.255300000003,4,4,0,4,19.3777,1.8063,3.3333333333333335,24.517433333333333,143,22136,0.006460065052403325,False
decode_r0_batch_474,decode,0,4,12200.255300000003,12224.778233333336,4,4,0,4,19.3834,1.8062,3.3333333333333335,24.52293333333333,144,22136,0.006505240332490061,False
decode_r0_batch_475,decode,0,4,12224.778233333336,12249.30666666667,4,4,0,4,19.3891,1.806,3.3333333333333335,24.528433333333332,145,22136,0.006550415612576798,False
decode_r0_batch_476,decode,0,4,12249.30666666667,12273.840600000003,4,4,0,4,19.3948,1.8058,3.3333333333333335,24.533933333333334,145,22136,0.006550415612576798,False
decode_r0_batch_477,decode,0,4,12273.840600000003,12298.380133333336,4,4,0,4,19.4005,1.8057,3.3333333333333335,24.53953333333333,145,22136,0.006550415612576798,False
decode_r0_batch_478,decode,0,4,12298.380133333336,12322.92516666667,4,4,0,4,19.4061,1.8055,3.3333333333333335,24.545033333333333,145,22136,0.006550415612576798,False
decode_r0_batch_479,decode,0,4,12322.92516666667,12347.475600000003,4,4,0,4,19.4118,1.8054,3.3333333333333335,24.55043333333333,145,22136,0.006550415612576798,False
decode_r0_batch_480,decode,0,4,12347.475600000003,12372.031533333336,4,4,0,4,19.4174,1.8052,3.3333333333333335,24.555933333333332,145,22136,0.006550415612576798,False
decode_r0_batch_481,decode,0,4,12372.031533333336,12396.59296666667,4,4,0,4,19.4231,1.805,3.3333333333333335,24.561433333333333,146,22136,0.006595590892663534,False
decode_r0_batch_482,decode,0,4,12396.59296666667,12421.159800000005,4,4,0,4,19.4287,1.8049,3.3333333333333335,24.56683333333333,146,22136,0.006595590892663534,False
decode_r0_batch_483,decode,0,4,12421.159800000005,12445.732133333338,4,4,0,4,19.4343,1.8047,3.3333333333333335,24.572333333333333,146,22136,0.006595590892663534,False
decode_r0_batch_484,decode,0,4,12445.732133333338,12470.309866666672,4,4,0,4,19.4399,1.8045,3.3333333333333335,24.57773333333333,146,22136,0.006595590892663534,False
decode_r0_batch_485,decode,0,4,12470.309866666672,12494.893000000005,4,4,0,4,19.4455,1.8044,3.3333333333333335,24.583133333333333,146,22136,0.006595590892663534,False
decode_r0_batch_486,decode,0,4,12494.893000000005,12519.481633333338,4,4,0,4,19.451,1.8042,3.3333333333333335,24.58863333333333,146,22136,0.006595590892663534,False
decode_r0_batch_487,decode,0,4,12519.481633333338,12544.075666666671,4,4,0,4,19.4566,1.8041,3.3333333333333335,24.594033333333332,146,22136,0.006595590892663534,False
decode_r0_batch_488,decode,0,4,12544.075666666671,12568.675100000004,4,4,0,4,19.4622,1.8039,3.3333333333333335,24.599433333333334,146,22136,0.006595590892663534,False
decode_r0_batch_489,decode,0,4,12568.675100000004,12593.446833333337,3,3,0,3,19.4754,1.9629,3.3333333333333335,24.771733333333334,107,22136,0.004833754969280809,False
decode_r0_batch_490,decode,0,4,12593.446833333337,12618.22216666667,3,3,0,3,19.4792,1.9628,3.3333333333333335,24.775333333333332,107,22136,0.004833754969280809,False
decode_r0_batch_491,decode,0,4,12618.22216666667,12643.001100000003,3,3,0,3,19.483,1.9626,3.3333333333333335,24.77893333333333,108,22136,0.004878930249367546,False
decode_r0_batch_492,decode,0,4,12643.001100000003,12667.783633333336,3,3,0,3,19.4868,1.9624,3.3333333333333335,24.782533333333333,108,22136,0.004878930249367546,False
decode_r0_batch_493,decode,0,4,12667.783633333336,12692.56976666667,3,3,0,3,19.4905,1.9622,3.3333333333333335,24.786133333333332,108,22136,0.004878930249367546,False
decode_r0_batch_494,decode,0,4,12692.56976666667,12717.359400000003,3,3,0,3,19.4943,1.962,3.3333333333333335,24.78963333333333,108,22136,0.004878930249367546,False
prefill_r0_batch_16,prefill,0,4,12692.870789091456,12848.700922424789,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_495,decode,0,4,12717.359400000003,12742.152633333337,3,3,0,3,19.498,1.9619,3.3333333333333335,24.793233333333333,108,22136,0.004878930249367546,False
decode_r0_batch_496,decode,0,4,12742.152633333337,12766.94946666667,3,3,0,3,19.5018,1.9617,3.3333333333333335,24.796833333333332,108,22136,0.004878930249367546,False
decode_r0_batch_497,decode,0,4,12766.94946666667,12791.749800000003,3,3,0,3,19.5055,1.9615,3.3333333333333335,24.80033333333333,109,22136,0.004924105529454282,False
decode_r0_batch_498,decode,0,4,12791.749800000003,12816.553733333336,3,3,0,3,19.5093,1.9613,3.3333333333333335,24.803933333333333,109,22136,0.004924105529454282,False
decode_r0_batch_499,decode,0,4,12816.553733333336,12841.36116666667,3,3,0,3,19.513,1.9612,3.3333333333333335,24.807433333333332,109,22136,0.004924105529454282,False
decode_r0_batch_500,decode,0,4,12841.36116666667,12866.172200000003,3,3,0,3,19.5167,1.961,3.3333333333333335,24.81103333333333,109,22136,0.004924105529454282,False
decode_r0_batch_501,decode,0,4,12866.172200000003,12890.650433333336,4,4,0,4,19.3374,1.8075,3.3333333333333335,24.478233333333332,141,22136,0.006369714492229852,False
decode_r0_batch_502,decode,0,4,12890.650433333336,12915.134366666669,4,4,0,4,19.3432,1.8073,3.3333333333333335,24.483933333333333,142,22136,0.006414889772316588,False
decode_r0_batch_503,decode,0,4,12915.134366666669,12939.623900000002,4,4,0,4,19.349,1.8072,3.3333333333333335,24.48953333333333,142,22136,0.006414889772316588,False
decode_r0_batch_504,decode,0,4,12939.623900000002,12964.119033333336,4,4,0,4,19.3548,1.807,3.3333333333333335,24.49513333333333,142,22136,0.006414889772316588,False
decode_r0_batch_505,decode,0,4,12964.119033333336,12988.61976666667,4,4,0,4,19.3605,1.8068,3.3333333333333335,24.500733333333333,143,22136,0.006460065052403325,False
prefill_r0_batch_17,prefill,0,4,12983.133628644082,13138.963761977415,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_506,decode,0,4,12988.61976666667,13013.126000000004,4,4,0,4,19.3663,1.8067,3.3333333333333335,24.50623333333333,143,22136,0.006460065052403325,False
decode_r0_batch_507,decode,0,4,13013.126000000004,13037.637833333338,4,4,0,4,19.372,1.8065,3.3333333333333335,24.511833333333332,144,22136,0.006505240332490061,False
decode_r0_batch_508,decode,0,4,13037.637833333338,13062.15526666667,4,4,0,4,19.3777,1.8063,3.3333333333333335,24.517433333333333,144,22136,0.006505240332490061,False
decode_r0_batch_509,decode,0,4,13062.15526666667,13086.678200000004,4,4,0,4,19.3834,1.8062,3.3333333333333335,24.52293333333333,144,22136,0.006505240332490061,False
decode_r0_batch_510,decode,0,4,13086.678200000004,13111.206633333337,4,4,0,4,19.3891,1.806,3.3333333333333335,24.528433333333332,144,22136,0.006505240332490061,False
decode_r0_batch_511,decode,0,4,13111.206633333337,13135.740566666671,4,4,0,4,19.3948,1.8058,3.3333333333333335,24.533933333333334,144,22136,0.006505240332490061,False
decode_r0_batch_512,decode,0,4,13135.740566666671,13160.280100000004,4,4,0,4,19.4005,1.8057,3.3333333333333335,24.53953333333333,144,22136,0.006505240332490061,False
prefill_r0_batch_18,prefill,0,4,13138.963761977415,13294.793895310748,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,64,22136,0.0028912179255511385,False
decode_r0_batch_513,decode,0,4,13160.280100000004,13184.916933333338,5,5,0,5,19.6099,1.6935,3.3333333333333335,24.636833333333332,177,22136,0.007996024575352367,False
decode_r0_batch_514,decode,0,4,13184.916933333338,13209.56136666667,5,5,0,5,19.6178,1.6934,3.3333333333333335,24.644433333333332,178,22136,0.008041199855439104,False
decode_r0_batch_515,decode,0,4,13209.56136666667,13234.213500000003,5,5,0,5,19.6256,1.6932,3.3333333333333335,24.65213333333333,178,22136,0.008041199855439104,False
decode_r0_batch_516,decode,0,4,13234.213500000003,13258.873333333337,5,5,0,5,19.6334,1.693,3.3333333333333335,24.65983333333333,178,22136,0.008041199855439104,False
decode_r0_batch_517,decode,0,4,13258.873333333337,13283.54076666667,5,5,0,5,19.6413,1.6929,3.3333333333333335,24.66743333333333,178,22136,0.008041199855439104,False
decode_r0_batch_518,decode,0,4,13283.54076666667,13308.215900000005,5,5,0,5,19.649,1.6927,3.3333333333333335,24.67513333333333,179,22136,0.00808637513552584,False
decode_r0_batch_519,decode,0,4,13308.215900000005,13333.170833333337,6,6,0,6,19.7702,1.8515,3.3333333333333335,24.954933333333333,211,22136,0.009531984098301409,False
decode_r0_batch_520,decode,0,4,13333.170833333337,13358.144366666671,6,6,0,6,19.7891,1.8511,3.3333333333333335,24.973533333333332,212,22136,0.009577159378388145,False
decode_r0_batch_521,decode,0,4,13358.144366666671,13383.117900000005,6,6,0,6,19.7891,1.8511,3.3333333333333335,24.973533333333332,213,22136,0.009622334658474882,False
decode_r0_batch_522,decode,0,4,13383.117900000005,13408.110033333338,6,6,0,6,19.808,1.8508,3.3333333333333335,24.99213333333333,213,22136,0.009622334658474882,False
decode_r0_batch_523,decode,0,4,13408.110033333338,13433.102166666671,6,6,0,6,19.808,1.8508,3.3333333333333335,24.99213333333333,214,22136,0.009667509938561619,False
decode_r0_batch_524,decode,0,4,13433.102166666671,13458.112700000005,6,6,0,6,19.8268,1.8504,3.3333333333333335,25.01053333333333,214,22136,0.009667509938561619,False
prefill_r0_batch_19,prefill,0,4,13457.254276424042,13613.084409757375,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_525,decode,0,4,13458.112700000005,13483.12323333334,6,6,0,6,19.8268,1.8504,3.3333333333333335,25.01053333333333,214,22136,0.009667509938561619,False
decode_r0_batch_526,decode,0,4,13483.12323333334,13508.152166666672,6,6,0,6,19.8455,1.8501,3.3333333333333335,25.02893333333333,214,22136,0.009667509938561619,False
decode_r0_batch_527,decode,0,4,13508.152166666672,13533.181100000005,6,6,0,6,19.8455,1.8501,3.3333333333333335,25.02893333333333,214,22136,0.009667509938561619,False
decode_r0_batch_528,decode,0,4,13533.181100000005,13558.228333333338,6,6,0,6,19.8641,1.8498,3.3333333333333335,25.04723333333333,214,22136,0.009667509938561619,False
decode_r0_batch_529,decode,0,4,13558.228333333338,13583.27556666667,6,6,0,6,19.8641,1.8498,3.3333333333333335,25.04723333333333,215,22136,0.009712685218648355,False
decode_r0_batch_530,decode,0,4,13583.27556666667,13608.341000000004,6,6,0,6,19.8827,1.8494,3.3333333333333335,25.06543333333333,216,22136,0.009757860498735092,False
decode_r0_batch_531,decode,0,4,13608.341000000004,13633.406433333337,6,6,0,6,19.8827,1.8494,3.3333333333333335,25.06543333333333,216,22136,0.009757860498735092,False
decode_r0_batch_532,decode,0,4,13633.406433333337,13658.701966666671,7,7,0,7,19.9568,2.0055,3.3333333333333335,25.29553333333333,248,22136,0.011203469461510662,False
decode_r0_batch_533,decode,0,4,13658.701966666671,13684.008000000005,7,7,0,7,19.9674,2.0053,3.3333333333333335,25.306033333333332,249,22136,0.011248644741597398,False
decode_r0_batch_534,decode,0,4,13684.008000000005,13709.324433333339,7,7,0,7,19.978,2.0051,3.3333333333333335,25.316433333333332,250,22136,0.011293820021684135,False
prefill_r0_batch_20,prefill,0,4,13707.848757991276,13863.67889132461,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_535,decode,0,4,13709.324433333339,13734.651266666671,7,7,0,7,19.9886,2.0049,3.3333333333333335,25.326833333333333,250,22136,0.011293820021684135,False
decode_r0_batch_536,decode,0,4,13734.651266666671,13759.988500000005,7,7,0,7,19.9991,2.0047,3.3333333333333335,25.337233333333334,251,22136,0.011338995301770871,False
decode_r0_batch_537,decode,0,4,13759.988500000005,13785.336033333338,7,7,0,7,20.0097,2.0045,3.3333333333333335,25.34753333333333,252,22136,0.011384170581857608,False
decode_r0_batch_538,decode,0,4,13785.336033333338,13810.693866666672,7,7,0,7,20.0202,2.0044,3.3333333333333335,25.357833333333332,252,22136,0.011384170581857608,False
decode_r0_batch_539,decode,0,4,13810.693866666672,13836.062100000005,7,7,0,7,20.0307,2.0042,3.3333333333333335,25.368233333333333,253,22136,0.011429345861944345,False
decode_r0_batch_540,decode,0,4,13836.062100000005,13861.440633333337,7,7,0,7,20.0412,2.004,3.3333333333333335,25.378533333333333,253,22136,0.011429345861944345,False
decode_r0_batch_541,decode,0,4,13861.440633333337,13886.82936666667,7,7,0,7,20.0516,2.0038,3.3333333333333335,25.38873333333333,253,22136,0.011429345861944345,False
decode_r0_batch_542,decode,0,4,13886.82936666667,13912.390700000004,8,8,0,8,20.0963,2.1317,3.3333333333333335,25.561333333333334,285,22136,0.012874954824719913,False
decode_r0_batch_543,decode,0,4,13912.390700000004,13937.963433333336,8,8,0,8,20.1079,2.1315,3.3333333333333335,25.572733333333332,286,22136,0.01292013010480665,False
decode_r0_batch_544,decode,0,4,13937.963433333336,13963.547466666669,8,8,0,8,20.1194,2.1313,3.3333333333333335,25.58403333333333,286,22136,0.01292013010480665,False
decode_r0_batch_545,decode,0,4,13963.547466666669,13989.142900000003,8,8,0,8,20.131,2.1311,3.3333333333333335,25.595433333333332,287,22136,0.012965305384893386,False
decode_r0_batch_546,decode,0,4,13989.142900000003,14014.749633333337,8,8,0,8,20.1425,2.1309,3.3333333333333335,25.60673333333333,288,22136,0.013010480664980123,False
decode_r0_batch_547,decode,0,4,14014.749633333337,14040.36766666667,8,8,0,8,20.154,2.1307,3.3333333333333335,25.618033333333333,288,22136,0.013010480664980123,False
decode_r0_batch_548,decode,0,4,14040.36766666667,14065.996900000004,8,8,0,8,20.1654,2.1305,3.3333333333333335,25.62923333333333,288,22136,0.013010480664980123,False
decode_r0_batch_549,decode,0,4,14065.996900000004,14091.637433333337,8,8,0,8,20.1769,2.1303,3.3333333333333335,25.640533333333334,289,22136,0.01305565594506686,False
decode_r0_batch_550,decode,0,4,14091.637433333337,14117.289166666671,8,8,0,8,20.1883,2.1301,3.3333333333333335,25.651733333333333,290,22136,0.013100831225153596,False
decode_r0_batch_551,decode,0,4,14117.289166666671,14142.952100000004,8,8,0,8,20.1997,2.1299,3.3333333333333335,25.66293333333333,290,22136,0.013100831225153596,False
decode_r0_batch_552,decode,0,4,14142.952100000004,14168.278933333337,7,7,0,7,19.9886,2.0049,3.3333333333333335,25.326833333333333,251,22136,0.011338995301770871,False
decode_r0_batch_553,decode,0,4,14168.278933333337,14193.61616666667,7,7,0,7,19.9991,2.0047,3.3333333333333335,25.337233333333334,251,22136,0.011338995301770871,False
decode_r0_batch_554,decode,0,4,14193.61616666667,14218.963700000004,7,7,0,7,20.0097,2.0045,3.3333333333333335,25.34753333333333,251,22136,0.011338995301770871,False
decode_r0_batch_555,decode,0,4,14218.963700000004,14244.321533333337,7,7,0,7,20.0202,2.0044,3.3333333333333335,25.357833333333332,252,22136,0.011384170581857608,False
decode_r0_batch_556,decode,0,4,14244.321533333337,14269.68976666667,7,7,0,7,20.0307,2.0042,3.3333333333333335,25.368233333333333,252,22136,0.011384170581857608,False
decode_r0_batch_557,decode,0,4,14269.68976666667,14295.068300000003,7,7,0,7,20.0412,2.004,3.3333333333333335,25.378533333333333,252,22136,0.011384170581857608,False
prefill_r0_batch_21,prefill,0,4,14282.476079698466,14438.3062130318,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_558,decode,0,4,14295.068300000003,14320.457033333336,7,7,0,7,20.0516,2.0038,3.3333333333333335,25.38873333333333,252,22136,0.011384170581857608,False
decode_r0_batch_559,decode,0,4,14320.457033333336,14345.856066666669,7,7,0,7,20.0621,2.0036,3.3333333333333335,25.399033333333332,253,22136,0.011429345861944345,False
decode_r0_batch_560,decode,0,4,14345.856066666669,14371.265300000003,7,7,0,7,20.0725,2.0034,3.3333333333333335,25.409233333333333,253,22136,0.011429345861944345,False
decode_r0_batch_561,decode,0,4,14371.265300000003,14396.684733333335,7,7,0,7,20.0829,2.0033,3.3333333333333335,25.41943333333333,254,22136,0.011474521142031081,False
decode_r0_batch_562,decode,0,4,14396.684733333335,14422.114366666669,7,7,0,7,20.0933,2.0031,3.3333333333333335,25.42963333333333,255,22136,0.011519696422117818,False
decode_r0_batch_563,decode,0,4,14422.114366666669,14447.554200000002,7,7,0,7,20.1036,2.0029,3.3333333333333335,25.439833333333333,255,22136,0.011519696422117818,False
decode_r0_batch_564,decode,0,4,14447.554200000002,14473.004233333335,7,7,0,7,20.1139,2.0027,3.3333333333333335,25.450033333333334,255,22136,0.011519696422117818,False
decode_r0_batch_565,decode,0,4,14473.004233333335,14498.622266666669,8,8,0,8,20.154,2.1307,3.3333333333333335,25.618033333333333,288,22136,0.013010480664980123,False
decode_r0_batch_566,decode,0,4,14498.622266666669,14524.251500000002,8,8,0,8,20.1654,2.1305,3.3333333333333335,25.62923333333333,290,22136,0.013100831225153596,False
decode_r0_batch_567,decode,0,4,14524.251500000002,14549.892033333335,8,8,0,8,20.1769,2.1303,3.3333333333333335,25.640533333333334,290,22136,0.013100831225153596,False
decode_r0_batch_568,decode,0,4,14549.892033333335,14575.54376666667,8,8,0,8,20.1883,2.1301,3.3333333333333335,25.651733333333333,291,22136,0.013146006505240332,False
decode_r0_batch_569,decode,0,4,14575.54376666667,14601.206700000002,8,8,0,8,20.1997,2.1299,3.3333333333333335,25.66293333333333,291,22136,0.013146006505240332,False
decode_r0_batch_570,decode,0,4,14601.206700000002,14626.543933333336,7,7,0,7,19.9991,2.0047,3.3333333333333335,25.337233333333334,251,22136,0.011338995301770871,False
decode_r0_batch_571,decode,0,4,14626.543933333336,14651.89146666667,7,7,0,7,20.0097,2.0045,3.3333333333333335,25.34753333333333,251,22136,0.011338995301770871,False
decode_r0_batch_572,decode,0,4,14651.89146666667,14677.249300000003,7,7,0,7,20.0202,2.0044,3.3333333333333335,25.357833333333332,251,22136,0.011338995301770871,False
decode_r0_batch_573,decode,0,4,14677.249300000003,14702.617533333336,7,7,0,7,20.0307,2.0042,3.3333333333333335,25.368233333333333,251,22136,0.011338995301770871,False
decode_r0_batch_574,decode,0,4,14702.617533333336,14727.996066666668,7,7,0,7,20.0412,2.004,3.3333333333333335,25.378533333333333,251,22136,0.011338995301770871,False
decode_r0_batch_575,decode,0,4,14727.996066666668,14753.384800000002,7,7,0,7,20.0516,2.0038,3.3333333333333335,25.38873333333333,252,22136,0.011384170581857608,False
decode_r0_batch_576,decode,0,4,14753.384800000002,14778.367633333335,6,6,0,6,19.7986,1.851,3.3333333333333335,24.982833333333332,212,22136,0.009577159378388145,False
decode_r0_batch_577,decode,0,4,14778.367633333335,14803.359766666668,6,6,0,6,19.808,1.8508,3.3333333333333335,24.99213333333333,212,22136,0.009577159378388145,False
decode_r0_batch_578,decode,0,4,14803.359766666668,14828.361100000002,6,6,0,6,19.8174,1.8506,3.3333333333333335,25.00133333333333,213,22136,0.009622334658474882,False
decode_r0_batch_579,decode,0,4,14828.361100000002,14853.371633333336,6,6,0,6,19.8268,1.8504,3.3333333333333335,25.01053333333333,213,22136,0.009622334658474882,False
decode_r0_batch_580,decode,0,4,14853.371633333336,14878.391366666669,6,6,0,6,19.8361,1.8503,3.3333333333333335,25.01973333333333,213,22136,0.009622334658474882,False
decode_r0_batch_581,decode,0,4,14878.391366666669,14903.420300000002,6,6,0,6,19.8455,1.8501,3.3333333333333335,25.02893333333333,214,22136,0.009667509938561619,False
decode_r0_batch_582,decode,0,4,14903.420300000002,14928.458333333336,6,6,0,6,19.8548,1.8499,3.3333333333333335,25.03803333333333,216,22136,0.009757860498735092,False
decode_r0_batch_583,decode,0,4,14928.458333333336,14953.505566666669,6,6,0,6,19.8641,1.8498,3.3333333333333335,25.04723333333333,216,22136,0.009757860498735092,False
decode_r0_batch_584,decode,0,4,14953.505566666669,14978.561900000002,6,6,0,6,19.8734,1.8496,3.3333333333333335,25.05633333333333,217,22136,0.009803035778821828,False
