scenario,request_id,arrival_time_ms,prompt_len,output_len,client_ttft_ms,client_tpot_ms,client_e2e_ms,prefill_service_ms,post_prefill_to_first_byte_ms,decode_headers_ms,client_minus_proxy_first_byte_ms,absolute_prefill_complete_ms,absolute_decode_first_byte_ms,proxy_decode_duration_ms,internal_request_id,kv_receive_start_ms,kv_receive_complete_ms,prefill_complete_to_kv_receive_start_ms,kv_receive_duration_ms,kv_receive_complete_to_first_byte_ms,readiness_cohort_id,readiness_cohort_size
p2p_smoke_v2,req_1,0.0,128,8,135.68229507654905,36.63593490741083,393.12650449573994,91.61699999999999,37.30500000000001,7.803,6.408295076549052,91.969,129.274,256.682,___prefill_addr_10.199.6.2:14579___decode_addr_10.199.6.2:14589_c2c915e900d747b591daca4f2cb76d2c,15.05037397146225,86.09442412853241,-76.91862602853774,71.04405015707016,43.17957587146759,p2p_smoke_v2_cohort_1,1
p2p_smoke_v2,req_2,1000.0,512,8,233.05656854063272,39.331392385065556,509.3908254057169,190.108,37.43899999999999,7.886,5.212568540632731,1190.405,1227.844,275.711,___prefill_addr_10.199.6.2:14579___decode_addr_10.199.6.2:14589_fbb486ad465a4eb89970c0c63411cab7,11.2644974142313,183.68119280785322,-179.1405025857687,172.41669539362192,44.16280719214677,p2p_smoke_v2_cohort_2,1
