config_id,tp_size,num_gpu_blocks,block_size_tokens,max_num_batched_tokens,max_num_seqs,chunked_prefill,data_parallel,arrival_rate_rps,total_gpus,offered_input_tokens_per_s,offered_output_tokens_per_s,sustainable,completion_ratio,worst_completion_ratio,sla_success_ratio,ttft_p50_ms,ttft_p99_ms,tpot_p50_ms,tpot_p99_ms,e2e_p99_ms,output_throughput_tokens_per_s,goodput_tokens_per_s,goodput_tokens_per_s_per_gpu,completed_requests_per_s,extrapolated_batch_ratio,max_kv_block_utilization,compute_time_share,communication_time_share,estimated_bottleneck
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,1.0,4,512.0,128.0,True,1.0,1.0,1.0,192.5283339641801,369.6096663332364,29.156203805774002,38.54472497375337,5114.252802683255,123.51258583130311,123.51258583130311,30.87814645782578,0.9649420768070556,0.10328544170366427,0.02715034333212866,0.7612106472035048,0.12735497232795454,compute
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,1.5,4,768.0,192.0,True,1.0,1.0,0.98,194.8491958388892,496.29983998077023,32.68886062992153,48.4198824120734,6379.513242749791,183.7342475963715,180.05037656677987,45.01259414169497,1.4354238093466523,0.030744450358155633,0.03803758583303216,0.7452577934819357,0.1529716201944111,compute
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,1.75,4,896.0,224.0,True,1.0,1.0,0.9483333333333333,197.27965564478896,587.6951778399973,35.070139370078756,50.80703042782138,6741.936382128817,213.4192480546154,202.392590669328,50.598147667332,1.6673378754266828,0.0157819909339621,0.039573545355981204,0.7369884179373883,0.16737096913716987,compute
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,1.875,4,960.0,240.0,True,1.0,1.0,0.9266666666666666,197.55546994762577,612.6229149212598,36.57227834645669,55.50414899212591,7303.5743712044205,228.1652382486429,211.47305580984622,52.868263952461554,1.7825409238175227,0.011400665366389213,0.05326165522226238,0.7327236372781559,0.17496120468621687,compute
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,1.9375,4,992.0,248.0,True,1.0,1.0,0.9083333333333333,199.17452680217198,637.1118882429955,37.22634619422579,56.7731717769029,7501.05876837877,235.4741765488673,213.98480536832128,53.49620134208032,1.8396420042880257,0.009309086285876232,0.0535327069027828,0.7306420131473664,0.17871536852024386,compute
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,2.0,4,1024.0,256.0,False,1.0,1.0,0.875,199.027344390555,660.5495298363295,38.22330879265102,57.648831086614244,7619.501999218118,242.78617586825018,212.5321795122213,53.13304487805532,1.8967669989707046,0.008382595981306225,0.053713408023129745,0.7286155080484734,0.1825402632309607,compute
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,4.0,4,2048.0,512.0,False,1.0,1.0,0.008333333333333333,4705.784496341108,9007.640469918611,72.83268451443581,73.89978063779542,17390.109210289607,406.83507037824165,3.3985301173509366,0.8496325293377341,3.178398987330013,0.01435652403768129,0.05583664618720636,0.6873800074417753,0.26323038701203055,compute
tp4_dp1_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,1,8.0,4,4096.0,1024.0,False,1.0,1.0,0.0,16610.0145775878,32099.743428820348,68.35440131233598,72.41382208136481,36379.95713006064,420.26181525002676,0.0,0.0,3.283295431640834,0.004059730420804154,0.057824358511022765,0.6865903863534736,0.2639960751529649,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,0.5,4,256.0,64.0,True,1.0,1.0,0.9933333333333333,189.7016375266709,680.0150413191022,27.35098412073545,32.20246144356991,4314.030489015277,62.26359314275936,61.8520267043055,15.463006676076375,0.4864343214278075,0.34682497847535737,0.01382363570654138,0.7820936246740343,0.10280529141017712,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,1.0,4,512.0,128.0,True,1.0,1.0,0.9433333333333334,193.0845218251079,1740.2223904366601,29.15698503936969,34.009075307086526,5882.5183942194635,123.51258583130311,116.57277542765735,29.143193856914337,0.9649420768070556,0.09656028086739504,0.013868810986628117,0.7609797772364346,0.12725801379101562,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,1.0625,4,544.0,136.0,True,1.0,1.0,0.9199999999999999,194.77811044556498,1970.8256385085933,29.393696719160147,33.987552566929075,6092.056629113268,131.09384524788456,120.650693823211,30.16267345580275,1.0241706659990981,0.08090465661315792,0.013913986266714853,0.7589144946077262,0.13019176152344455,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,1.125,4,576.0,144.0,False,1.0,1.0,0.8966666666666666,195.17008483504833,2139.72446071656,29.714081233596122,34.0077387585305,6309.219537210814,138.66706992015128,124.39264486723745,31.098161216809363,1.0833364837511819,0.06864054841900354,0.014004336826888326,0.7569825025081417,0.1330954163131248,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,1.25,4,640.0,160.0,False,1.0,1.0,0.8333333333333334,196.48250276181352,2868.0760616851762,30.64917519685049,34.04208385039374,6983.084776331074,153.76170387233228,128.2748549440462,32.06871373601155,1.201263311502596,0.05053037926499664,0.01395916154680159,0.7530476351894025,0.13915063858291743,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,1.5,4,768.0,192.0,False,1.0,1.0,0.6566666666666666,256.6207324769839,4332.252794852354,32.78699146981615,34.08766619422588,8620.054637191844,183.47393138321277,120.3821700848893,30.095542521222324,1.4333900889313498,0.026828925206470042,0.01395916154680159,0.7450376937341071,0.15198272371936178,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,2.0,4,1024.0,256.0,False,1.0,1.0,0.085,7360.501697163567,12938.530332712187,34.02312834645639,34.025978548556516,17067.50112210213,220.2561650723878,18.63542367559789,4.658855918899473,1.7207512896280297,0.010664846970213792,0.014004336826888326,0.7335478761091254,0.1704098901887956,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,4.0,4,2048.0,512.0,False,1.0,1.0,0.04,30169.46069657725,58745.806726460956,33.88945196850394,33.89611364829403,62668.61317029065,226.5849785168513,9.063399140674052,2.265849785168513,1.7701951446629007,0.00412444019908886,0.014320563787495482,0.7314395356308995,0.1730785685977051,compute
tp4_dp1_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,1,8.0,4,4096.0,1024.0,False,1.0,1.0,0.021666666666666667,41924.853919999,82609.80174340503,32.22205196850378,33.613591732283474,86450.88642881178,229.9428084360452,4.981659187339967,1.2454147968349918,1.796428190906603,0.0011432676758441908,0.014456089627755691,0.733247966088404,0.17073295491839904,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,0.5,8,256.0,64.0,True,1.0,1.0,1.0,175.698124821487,210.05305806317264,28.49267296587944,30.436585800524842,4023.40625547856,62.21126421216715,62.21126421216715,7.776408026520894,0.48602550165755587,0.7327668579736227,0.009893386338995301,0.8057245037998767,0.08182145265517088,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,1.0,8,512.0,128.0,True,1.0,1.0,1.0,191.234855926843,210.4299183914991,27.37998937007897,30.829305188976473,4093.0814871950865,123.37680721792877,123.37680721792877,15.422100902241096,0.9638813063900685,0.3616913007200881,0.0117455728225515,0.784025007752896,0.10025491359223966,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,2.0,8,1024.0,256.0,True,1.0,1.0,1.0,190.38053577054234,256.29331458427464,28.59956745406818,35.158573165354206,4665.908215202123,242.83189403081192,242.83189403081192,30.35398675385149,1.8971241721157182,0.058623205127359856,0.01865739067582219,0.7605269390618465,0.1260661561994498,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,4.0,8,2048.0,512.0,True,1.0,1.0,0.9783333333333334,193.5648306733681,957.3507528323786,37.31154133858263,45.91754959055118,6421.099899818361,470.1091212053172,460.0130888166071,57.501636102075885,3.6727275094165406,0.014272415361023331,0.027873147813516443,0.730451242430766,0.17911185108790864,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,4.5,8,2304.0,576.0,True,1.0,1.0,0.9133333333333332,196.8194022921767,1484.9703993175265,41.40424619422567,47.39941729133843,7155.041653260506,524.1774748282849,478.9439035323572,59.86798794154465,4.0951365220959755,0.013837286994669303,0.02805384893386339,0.7222542751410943,0.19428023517012583,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,4.75,8,2432.0,608.0,False,1.0,1.0,0.8583333333333334,201.19784938205066,1787.9814757335619,43.61375301837259,47.79566890813644,7620.646276646108,549.6667350199126,471.96726257598056,58.99590782199757,4.294271367343067,0.015944090074871683,0.02814419949403686,0.718195870531698,0.20171434253726328,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,5.0,8,2560.0,640.0,False,1.0,1.0,0.6883333333333334,302.8249693749843,2052.616496672555,45.705283333333334,47.86535708398939,8062.240999393017,574.2486898202086,395.1359050648269,49.39198813310336,4.48631788922038,0.016151389456219675,0.028189374774123598,0.7142412036499279,0.20862164810990436,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,6.0,8,3072.0,768.0,False,1.0,1.0,0.19333333333333336,2835.623843027426,5412.907774531469,47.512253280839836,47.85932545931747,10977.208086142191,607.4854646316006,117.40527772926602,14.675659716158252,4.74598019243438,0.016962164696184893,0.027827972533429706,0.7093049811584664,0.21744749318611092,compute
tp4_dp2_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,2,8.0,8,4096.0,1024.0,False,1.0,1.0,0.15333333333333335,6703.935259882378,13001.521998924554,47.80767440944874,47.854801837270315,17301.035763296404,611.935762189932,93.83845849894395,11.729807312367994,4.780748142108844,0.014740990492462448,0.028505601734730754,0.7083523634827209,0.2187778957190013,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,0.5,8,256.0,64.0,True,1.0,1.0,1.0,175.698124821487,210.05305806317264,28.49267296587944,30.436585800524842,4023.40625547856,62.21126421216715,62.21126421216715,7.776408026520894,0.48602550165755587,0.7327668579736227,0.009893386338995301,0.8057245037998767,0.08182145265517088,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,1.0,8,512.0,128.0,True,1.0,1.0,1.0,191.234855926843,210.4299183914991,27.37998937007897,30.829305188976473,4093.0814871950865,123.37680721792877,123.37680721792877,15.422100902241096,0.9638813063900685,0.3616913007200881,0.0117455728225515,0.784025007752896,0.10025491359223966,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,2.0,8,1024.0,256.0,True,1.0,1.0,1.0,190.38053577054234,256.29331458427464,28.59956745406818,35.158573165354206,4665.908215202123,242.83189403081192,242.83189403081192,30.35398675385149,1.8971241721157182,0.058623205127359856,0.01865739067582219,0.7605269390618465,0.1260661561994498,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,4.0,8,2048.0,512.0,True,1.0,1.0,0.9883333333333333,193.82541159879415,398.5860384921653,37.120110761154905,48.51974755380578,6358.992636476146,470.0949981262256,464.6504009620362,58.081300120254525,3.6726171728611376,0.014168207968504003,0.03564329598843513,0.7304948205768812,0.17910388889008258,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,4.5,8,2304.0,576.0,True,1.0,1.0,0.9316666666666666,196.28755080984266,441.64416268230207,41.27499304461944,53.00487538582673,6943.034332196848,524.1233002257077,488.5745357075068,61.07181696343835,4.094713283013341,0.014259294257716437,0.040748102638236354,0.7225926830377837,0.19403630472177258,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,4.75,8,2432.0,608.0,False,1.0,1.0,0.86,197.03895976701793,458.22789175161046,43.3346465879265,55.314186538057676,7225.6784612776455,550.7931452059308,473.9634889330707,59.24543611663384,4.303071446921335,0.013991496135731902,0.044136248644741596,0.7186853752102436,0.20147970654782077,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,5.0,8,2560.0,640.0,False,1.0,1.0,0.7566666666666667,199.62821493246312,467.80394387346865,45.57481456692918,57.12163251706041,7471.955947411642,577.0381311551038,436.6670787490916,54.58338484363645,4.508110399649248,0.014007514011645692,0.0446331767256957,0.7149132254076899,0.20873980075457907,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,6.0,8,3072.0,768.0,False,1.0,1.0,0.19833333333333333,206.8555484674057,557.5113345872833,58.38846167979006,69.65026755118122,9083.280043041354,677.5402456973901,134.02453350144233,16.753066687680292,5.29328316951086,0.012848390631459225,0.05479761474521142,0.7023323611543834,0.23428046991539753,compute
tp4_dp2_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,2,8.0,8,4096.0,1024.0,False,1.0,1.0,0.0,1752.4872216679535,4441.259686643211,72.9270976377953,74.47892187139122,12900.238808275551,769.6253016117854,0.0,0.0,6.0126976688420735,0.02538701434220902,0.0558818214672931,0.6921340679235106,0.25475565828852825,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,0.5,8,256.0,64.0,True,1.0,1.0,1.0,175.698124821487,210.05305806317264,28.49267296587944,30.436585800524842,4023.40625547856,62.21126421216715,62.21126421216715,7.776408026520894,0.48602550165755587,0.7327668579736227,0.009893386338995301,0.8057245037998767,0.08182145265517088,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,1.0,8,512.0,128.0,True,1.0,1.0,1.0,191.234855926843,210.4299183914991,27.37998937007897,30.829305188976473,4093.0814871950865,123.37680721792877,123.37680721792877,15.422100902241096,0.9638813063900685,0.3616913007200881,0.0117455728225515,0.784025007752896,0.10025491359223966,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,2.0,8,1024.0,256.0,True,1.0,1.0,0.9816666666666666,191.54207640247887,597.3949778571804,28.57983307086613,33.74853662204722,4784.670623497354,242.84190906438434,238.42989719667526,29.803737149584407,1.8972024145655026,0.05736458895978904,0.014004336826888326,0.7604568115592846,0.1260764085784522,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,2.5,8,1280.0,320.0,True,1.0,1.0,0.945,191.96368453188347,1494.5517387652353,29.892540682414722,33.976768454068115,5396.275837712251,301.1535174743119,284.65632184103964,35.582040230129955,2.352761855268062,0.023233388756496495,0.014049512106975063,0.7533767677813118,0.1374269832831229,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,2.625,8,1344.0,336.0,True,1.0,1.0,0.9283333333333333,192.39838238836833,1724.1274450356843,30.69987755905518,34.045922490813616,5743.4474013344225,315.56341161901076,293.0649482878205,36.633118535977566,2.4653391532735216,0.019050849024347994,0.014049512106975063,0.7515839248304975,0.14044411820437455,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,2.75,8,1408.0,352.0,False,1.0,1.0,0.8933333333333332,193.83831762301483,1926.398595119914,31.14154146981628,34.06816037795266,6013.575625970738,329.9783984222467,295.0281639680075,36.87852049600094,2.5779562376738023,0.016555643780429945,0.014094687387061799,0.7498375341589814,0.1434839046094616,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,3.0,8,1536.0,384.0,False,1.0,1.0,0.8283333333333333,194.61961711561676,2291.510865052997,32.19813320209974,34.08529479265088,6501.059322909586,358.0064619848915,296.7124872737904,37.0890609092238,2.7969254842569646,0.014659245976633537,0.014139862667148536,0.7460743264428206,0.1499429013828884,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,4.0,8,2048.0,512.0,False,1.0,1.0,0.14,3519.318979516696,6504.318040074256,34.02285708661424,34.028243044619465,10602.093777390799,427.9778311246337,59.82881348550458,7.478601685688073,3.343576805661201,0.01933221980561269,0.014094687387061799,0.7352380466024214,0.16785986958102442,compute
tp4_dp2_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,2,8.0,8,4096.0,1024.0,False,1.0,1.0,0.08,15183.740243473445,29705.315982197935,34.07637086614171,34.08183805774282,33144.60392144807,438.3450979386891,35.067607835095124,4.3834509793868905,3.4245710776460085,0.008017377497360041,0.014456089627755691,0.7335363137883707,0.1703557109021975,compute
tp4_dp4_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,4,0.5,16,256.0,64.0,True,1.0,1.0,1.0,155.83013333333656,203.56458726294025,29.3384664041993,30.18651425721801,3989.517444000024,62.20405399570342,62.20405399570342,3.8877533747314637,0.48596917184143296,0.9634783004701011,0.005059631369714492,0.8180577961427643,0.07175546415770656,compute
tp4_dp4_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,4,1.0,16,512.0,128.0,True,1.0,1.0,1.0,173.60480553074254,210.02408811362218,29.111731627296678,30.461996989501444,4028.7619828378906,123.28591522197343,123.28591522197343,7.705369701373339,0.9631712126716674,0.8270146617897982,0.006595590892663534,0.8109296864596217,0.07761463492005738,compute
tp4_dp4_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,4,2.0,16,1024.0,256.0,True,1.0,1.0,1.0,193.11455327542475,209.8530077389985,27.405656824146934,29.91328468241454,3963.537632810705,242.44104531611185,242.44104531611185,15.15256533225699,1.8940706665321239,0.37457873957384197,0.008538127936393206,0.785294152124273,0.09874248277453256,compute
tp4_dp4_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,4,4.0,16,2048.0,512.0,True,1.0,1.0,1.0,190.4682727820706,207.04658916187736,28.349155511811094,32.447366275590625,4301.603557488505,469.8522967979711,469.8522967979711,29.365768549873195,3.6707210687341494,0.043310382128348056,0.01513371882905674,0.7607866108755604,0.12469135910055955,compute
tp4_dp4_kv22136_bt4096_seq16_chunked,4,22136,16,4096,16,True,4,8.0,16,4096.0,1024.0,True,1.0,1.0,1.0,193.198244857498,287.30255690332234,36.866549737532914,42.52510572440943,5585.836559109613,883.8122401902456,883.8122401902456,55.23826501189035,6.9047831264862936,0.03805842771015958,0.025478857968919407,0.7345952260017126,0.17258018247325999,compute
tp4_dp4_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,4,0.5,16,256.0,64.0,True,1.0,1.0,1.0,155.83013333333656,203.56458726294025,29.3384664041993,30.18651425721801,3989.517444000024,62.20405399570342,62.20405399570342,3.8877533747314637,0.48596917184143296,0.9634783004701011,0.005059631369714492,0.8180577961427643,0.07175546415770656,compute
tp4_dp4_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,4,1.0,16,512.0,128.0,True,1.0,1.0,1.0,173.60480553074254,210.02408811362218,29.111731627296678,30.461996989501444,4028.7619828378906,123.28591522197343,123.28591522197343,7.705369701373339,0.9631712126716674,0.8270146617897982,0.006595590892663534,0.8109296864596217,0.07761463492005738,compute
tp4_dp4_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,4,2.0,16,1024.0,256.0,True,1.0,1.0,1.0,193.11455327542475,209.8530077389985,27.405656824146934,29.91328468241454,3963.537632810705,242.44104531611185,242.44104531611185,15.15256533225699,1.8940706665321239,0.37457873957384197,0.008538127936393206,0.785294152124273,0.09874248277453256,compute
tp4_dp4_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,4,4.0,16,2048.0,512.0,True,1.0,1.0,1.0,190.4682727820706,207.04658916187736,28.349155511811094,32.447366275590625,4301.603557488505,469.8522967979711,469.8522967979711,29.365768549873195,3.6707210687341494,0.043310382128348056,0.01513371882905674,0.7607866108755604,0.12469135910055955,compute
tp4_dp4_kv22136_bt4096_seq32_chunked,4,22136,16,4096,32,True,4,8.0,16,4096.0,1024.0,True,1.0,1.0,1.0,193.198244857498,287.30255690332234,36.866549737532914,42.52510572440943,5585.836559109613,883.8122401902456,883.8122401902456,55.23826501189035,6.9047831264862936,0.03805842771015958,0.025478857968919407,0.7345952260017126,0.17258018247325999,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,0.5,16,256.0,64.0,True,1.0,1.0,1.0,155.83013333333656,203.56458726294025,29.3384664041993,30.18651425721801,3989.517444000024,62.20405399570342,62.20405399570342,3.8877533747314637,0.48596917184143296,0.9634783004701011,0.005059631369714492,0.8180577961427643,0.07175546415770656,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,1.0,16,512.0,128.0,True,1.0,1.0,1.0,173.60480553074254,210.02408811362218,29.111731627296678,30.461996989501444,4028.7619828378906,123.28591522197343,123.28591522197343,7.705369701373339,0.9631712126716674,0.8270146617897982,0.006595590892663534,0.8109296864596217,0.07761463492005738,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,2.0,16,1024.0,256.0,True,1.0,1.0,1.0,193.11455327542475,209.8530077389985,27.405656824146934,29.91328468241454,3963.537632810705,242.44104531611185,242.44104531611185,15.15256533225699,1.8940706665321239,0.37457873957384197,0.008538127936393206,0.785294152124273,0.09874248277453256,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,4.0,16,2048.0,512.0,True,1.0,1.0,0.9983333333333334,190.31978759631784,256.71886886003244,28.34847401574808,32.0501327454069,4253.402354175798,469.88029804375793,469.105646986442,29.319102936652627,3.670939828466859,0.043174117921862126,0.013642934586194434,0.7607818980346771,0.12468808476857308,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,6.0,16,3072.0,768.0,True,1.0,1.0,0.9483333333333333,191.3615383402133,994.2486205532009,31.653061154855703,33.9872408267717,5166.148397966927,683.7192008087098,648.7137241300429,40.54460775812768,5.341556256318046,0.03837436030091913,0.014004336826888326,0.7495524097238079,0.14552051941860558,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,6.25,16,3200.0,800.0,True,1.0,1.0,0.9249999999999999,192.35534769329934,1155.607538544418,32.45518162729659,34.046294123359594,5334.518198218425,709.5304970407659,656.7395514962818,41.046221968517614,5.543207008130984,0.03838942416207567,0.014004336826888326,0.7474965591174555,0.14893062878323654,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,6.5,16,3328.0,832.0,False,1.0,1.0,0.8833333333333333,194.712121144722,1291.9385817894354,32.77210590551184,34.07843430708664,5555.364422789436,733.511903411023,648.3443699223444,40.521523120146526,5.730561745398617,0.0378851135553298,0.014004336826888326,0.7453358591886631,0.15240411944544102,compute
tp4_dp4_kv22136_bt4096_seq8_chunked,4,22136,16,4096,8,True,4,7.0,16,3584.0,896.0,False,1.0,1.0,0.6716666666666667,318.2729628210056,1552.2254462424687,33.8438162729659,34.09163972703413,5880.528391575798,780.9566990678541,524.6543716172822,32.79089822608014,6.10122421146761,0.0373553767196893,0.01395916154680159,0.7412051476677357,0.1590122900912391,compute
